Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
2022-03-06,Evan Fournier,NYK,G,LAC,@,15.5,100,16.3,0.8,15.5,7.0,o,0.48,0
2022-03-07,Evan Fournier,NYK,G,SAC,@,15.5,-105,14.9,-0.6,15.5,15.0,u,0.46,1
2022-03-09,Evan Fournier,NYK,G,DAL,@,15.5,-121,13.5,-2.0,15.5,10.0,u,0.45,1
2022-03-11,Evan Fournier,NYK,G,MEM,@,14.5,-105,14.1,-0.4,14.5,12.0,u,0.5,1
2022-03-13,Evan Fournier,NYK,G,BKN,@,14.5,-105,14.8,0.3,14.5,25.0,o,0.48,1
2022-03-16,Evan Fournier,NYK,G,POR,vs.,16.5,-115,13.0,-3.5,16.5,14.0,u,0.46,1
2022-03-18,Evan Fournier,NYK,G,WAS,vs.,14.5,-103,13.2,-1.3,14.5,15.0,u,0.43,0
2022-03-20,Evan Fournier,NYK,G,UTH,vs.,14.5,-115,13.7,-0.8,14.5,17.0,u,0.49,0
2022-03-22,Evan Fournier,NYK,G,ATL,vs.,16.5,-121,16.3,-0.2,16.5,11.0,u,0.49,1
2022-03-23,Evan Fournier,NYK,G,CHA,@,15.5,-104,16.4,0.9,15.5,12.0,o,0.46,0
2022-03-25,Evan Fournier,NYK,G,MIA,@,14.5,-120,14.6,0.1,14.5,7.0,o,0.47,0
2022-03-27,Evan Fournier,NYK,G,DET,@,14.5,-105,15.42,0.92,14.5,11.0,o,0.47,0
2022-03-28,Evan Fournier,NYK,G,CHI,vs.,13.5,-105,13.7,0.2,13.5,5.0,o,0.46,0
2022-03-30,Evan Fournier,NYK,G,CHA,vs.,12.5,-115,15.0,2.5,12.5,30.0,o,0.46,1
2021-10-20,Evan Mobley,CLE,F,MEM,@,10.5,-135,10.5,-0.0,10.5,17.0,u,0.33,0
2021-10-22,Evan Mobley,CLE,F,CHA,vs.,13.5,105,12.42,-1.08,13.5,13.0,u,0.47,1
2021-10-25,Evan Mobley,CLE,F,DEN,@,12.5,-130,11.47,-1.03,12.5,10.0,u,0.45,1
2021-10-27,Evan Mobley,CLE,F,LAC,@,13.5,-135,10.75,-2.75,13.5,12.0,u,0.45,1
2021-10-29,Evan Mobley,CLE,F,LAL,@,13.5,-133,10.8,-2.7,13.5,23.0,u,0.45,0
2021-10-30,Evan Mobley,CLE,F,PHO,@,13.5,105,11.54,-1.96,13.5,2.0,u,0.45,1
2021-11-01,Evan Mobley,CLE,F,CHA,@,13.5,-105,12.22,-1.27,13.5,15.0,u,0.52,0
2021-11-03,Evan Mobley,CLE,F,POR,vs.,14.5,-130,12.67,-1.83,14.5,11.0,u,0.55,1
2021-11-05,Evan Mobley,CLE,F,TOR,@,14.5,-125,12.59,-1.91,14.5,18.0,u,0.49,0
2021-11-07,Evan Mobley,CLE,F,NYK,@,13.5,100,13.1,-0.4,13.5,26.0,u,0.46,0
2021-11-10,Evan Mobley,CLE,F,WAS,vs.,17.5,-111,13.64,-3.86,17.5,19.0,u,0.45,0
2021-11-12,Evan Mobley,CLE,F,DET,vs.,18.5,-115,13.17,-5.33,18.5,16.0,u,0.46,1
2021-11-13,Evan Mobley,CLE,F,BOS,vs.,16.5,-105,13.55,-2.95,16.5,19.0,u,0.49,0
2021-11-15,Evan Mobley,CLE,F,BOS,vs.,17.5,-125,14.06,-3.44,17.5,1.0,u,0.47,1
2021-11-27,Evan Mobley,CLE,F,ORL,vs.,14.5,-120,11.42,-3.08,14.5,13.0,u,0.42,1
2021-11-29,Evan Mobley,CLE,F,DAL,@,14.5,-125,12.53,-1.98,14.5,12.0,u,0.49,1
2021-12-01,Evan Mobley,CLE,F,MIA,@,14.5,-118,12.0,-2.5,14.5,17.0,u,0.49,0
2021-12-03,Evan Mobley,CLE,F,WAS,@,15.5,-113,13.45,-2.05,15.5,6.0,u,0.55,1
2021-12-05,Evan Mobley,CLE,F,UTH,vs.,13.5,100,12.5,-1.0,13.5,14.0,u,0.53,0
2021-12-06,Evan Mobley,CLE,F,MIL,@,14.5,-125,12.4,-2.1,14.5,12.0,u,0.51,1
2021-12-08,Evan Mobley,CLE,F,CHI,vs.,14.5,-125,12.9,-1.6,14.5,16.0,u,0.55,0
2021-12-10,Evan Mobley,CLE,F,MIN,@,14.5,-115,13.96,-0.54,14.5,11.0,u,0.51,1
2021-12-11,Evan Mobley,CLE,F,SAC,vs.,14.5,-122,13.13,-1.37,14.5,15.0,u,0.51,0
2021-12-13,Evan Mobley,CLE,F,MIA,vs.,14.5,-125,12.33,-2.17,14.5,9.0,u,0.49,1
2021-12-30,Evan Mobley,CLE,F,WAS,@,17.5,-113,13.61,-3.89,17.5,21.0,u,0.57,0
2021-12-31,Evan Mobley,CLE,F,ATL,vs.,16.5,-113,13.24,-3.26,16.5,16.0,u,0.57,1
2022-01-02,Evan Mobley,CLE,F,IND,vs.,16.5,-128,13.4,-3.1,16.5,24.0,u,0.56,0
2022-01-04,Evan Mobley,CLE,F,MEM,vs.,15.5,-107,14.21,-1.29,15.5,17.0,u,0.55,0
2022-01-07,Evan Mobley,CLE,F,POR,@,15.5,-108,14.1,-1.4,15.5,18.0,u,0.61,0
2022-01-09,Evan Mobley,CLE,F,GSW,@,15.5,-127,12.89,-2.61,15.5,11.0,u,0.61,1
2022-01-10,Evan Mobley,CLE,F,SAC,@,16.5,-135,14.0,-2.5,16.5,17.0,u,0.6,0
2022-01-12,Evan Mobley,CLE,F,UTH,@,16.5,-125,14.2,-2.3,16.5,15.0,u,0.55,1
2022-01-14,Evan Mobley,CLE,F,SAS,@,15.5,-105,15.42,-0.08,15.5,15.0,u,0.53,1
2022-01-15,Evan Mobley,CLE,F,OKC,@,16.5,-125,14.0,-2.5,16.5,20.0,u,0.53,0
2022-01-17,Evan Mobley,CLE,F,BKN,vs.,15.5,-105,15.09,-0.41,15.5,12.0,u,0.58,1
2022-01-19,Evan Mobley,CLE,F,CHI,@,16.5,-122,14.1,-2.4,16.5,18.0,u,0.62,0
2022-01-22,Evan Mobley,CLE,F,OKC,vs.,16.5,-121,13.8,-2.7,16.5,15.0,u,0.59,1
2022-01-24,Evan Mobley,CLE,F,NYK,vs.,16.5,-118,13.6,-2.9,16.5,15.0,u,0.51,1
2022-01-26,Evan Mobley,CLE,F,MIL,vs.,16.5,-120,15.4,-1.1,16.5,16.0,u,0.43,1
2022-01-30,Evan Mobley,CLE,F,DET,@,15.5,100,15.1,-0.4,15.5,18.0,u,0.44,0
2022-01-31,Evan Mobley,CLE,F,NOR,vs.,17.5,-120,14.7,-2.8,17.5,4.0,u,0.5,1
2022-02-02,Evan Mobley,CLE,F,HOU,@,17.5,100,15.6,-1.9,17.5,29.0,u,0.55,0
2022-02-04,Evan Mobley,CLE,F,CHA,@,18.5,-125,15.9,-2.6,18.5,8.0,u,0.53,1
2022-02-06,Evan Mobley,CLE,F,IND,vs.,16.5,-105,15.1,-1.4,16.5,9.0,u,0.56,1
2022-02-09,Evan Mobley,CLE,F,SAS,vs.,14.5,-113,14.0,-0.5,14.5,18.0,u,0.56,0
2022-02-11,Evan Mobley,CLE,F,IND,@,16.5,-121,13.9,-2.6,16.5,8.0,u,0.56,1
2022-02-12,Evan Mobley,CLE,F,PHI,@,13.5,-103,13.0,-0.5,13.5,11.0,u,0.54,1
2022-02-15,Evan Mobley,CLE,F,ATL,@,13.5,-103,13.8,0.3,13.5,22.0,o,0.47,1
2022-02-24,Evan Mobley,CLE,F,DET,@,16.5,-115,14.6,-1.9,16.5,12.0,u,0.5,1
2022-02-26,Evan Mobley,CLE,F,WAS,vs.,16.5,-104,14.18,-2.32,16.5,14.0,u,0.45,1
2022-02-28,Evan Mobley,CLE,F,MIN,vs.,16.5,-113,15.48,-1.02,16.5,15.0,u,0.53,1
2022-03-02,Evan Mobley,CLE,F,CHA,vs.,15.5,-103,15.0,-0.5,15.5,9.0,u,0.54,1
2022-03-04,Evan Mobley,CLE,F,PHI,@,15.5,-135,13.5,-2.0,15.5,7.0,u,0.53,1
2022-03-06,Evan Mobley,CLE,F,TOR,vs.,13.5,-110,14.0,0.5,13.5,20.0,o,0.48,1
2022-03-08,Evan Mobley,CLE,F,IND,@,16.5,105,15.4,-1.1,16.5,22.0,u,0.46,0
2022-03-11,Evan Mobley,CLE,F,MIA,@,14.5,100,14.2,-0.3,14.5,19.0,u,0.5,0
2022-03-12,Evan Mobley,CLE,F,CHI,@,16.5,115,15.3,-1.2,16.5,17.0,u,0.48,0
2022-03-14,Evan Mobley,CLE,F,LAC,vs.,15.5,-109,14.9,-0.6,15.5,30.0,u,0.47,0
2022-03-16,Evan Mobley,CLE,F,PHI,vs.,16.5,-103,15.2,-1.3,16.5,13.0,u,0.46,1
2022-03-18,Evan Mobley,CLE,F,DEN,vs.,16.5,-113,15.6,-0.9,16.5,27.0,u,0.43,0
2022-03-19,Evan Mobley,CLE,F,DET,vs.,17.5,-113,17.3,-0.2,17.5,12.0,u,0.48,1
2022-03-21,Evan Mobley,CLE,F,LAL,vs.,17.5,-115,15.8,-1.7,17.5,13.0,u,0.52,1
2022-03-24,Evan Mobley,CLE,F,TOR,@,16.5,-114,15.2,-1.3,16.5,11.0,u,0.42,1
2022-03-26,Evan Mobley,CLE,F,CHI,vs.,16.5,-113,16.2,-0.3,16.5,9.0,u,0.44,1
2022-03-28,Evan Mobley,CLE,F,ORL,vs.,15.5,-113,15.8,0.3,15.5,6.0,o,0.46,0
2021-10-20,Facundo Campazzo,DEN,G,PHO,@,6.5,-120,6.86,0.36,6.5,0.0,o,0.33,0
2021-10-22,Facundo Campazzo,DEN,G,SAS,vs.,5.5,-110,6.69,1.19,5.5,8.0,o,0.47,1
2021-10-25,Facundo Campazzo,DEN,G,CLE,vs.,5.5,-120,6.61,1.11,5.5,3.0,o,0.45,0
2021-10-26,Facundo Campazzo,DEN,G,UTH,@,5.5,-111,5.99,0.49,5.5,3.0,o,0.43,0
2021-10-29,Facundo Campazzo,DEN,G,DAL,vs.,5.5,-115,6.29,0.79,5.5,6.0,o,0.45,1
2021-10-30,Facundo Campazzo,DEN,G,MIN,@,5.5,-115,5.73,0.23,5.5,3.0,o,0.45,0
2021-11-01,Facundo Campazzo,DEN,G,MEM,@,4.5,-135,5.43,0.93,4.5,2.0,o,0.52,0
2021-11-03,Facundo Campazzo,DEN,G,MEM,@,4.5,-115,5.37,0.87,4.5,2.0,o,0.55,0
2021-11-06,Facundo Campazzo,DEN,G,HOU,vs.,4.5,-128,5.55,1.05,4.5,8.0,o,0.48,1
2021-11-23,Facundo Campazzo,DEN,G,POR,@,7.5,-135,5.57,-1.94,7.5,8.0,u,0.49,0
2021-11-26,Facundo Campazzo,DEN,G,MIL,vs.,7.5,100,5.44,-2.06,7.5,16.0,u,0.4,0
2021-11-29,Facundo Campazzo,DEN,G,MIA,@,6.5,-125,5.29,-1.21,6.5,10.0,u,0.49,0
2021-12-01,Facundo Campazzo,DEN,G,ORL,@,8.5,-125,5.82,-2.69,8.5,7.0,u,0.49,1
2021-12-04,Facundo Campazzo,DEN,G,NYK,@,7.5,-110,5.55,-1.95,7.5,8.0,u,0.55,0
2021-12-06,Facundo Campazzo,DEN,G,CHI,@,7.5,105,5.46,-2.04,7.5,0.0,u,0.51,1
2021-12-08,Facundo Campazzo,DEN,G,NOR,@,6.5,-125,5.63,-0.87,6.5,9.0,u,0.55,0
2021-12-09,Facundo Campazzo,DEN,G,SAS,@,6.5,-110,5.64,-0.86,6.5,12.0,u,0.56,0
2021-12-13,Facundo Campazzo,DEN,G,WAS,vs.,8.5,100,5.57,-2.93,8.5,8.0,u,0.49,1
2021-12-15,Facundo Campazzo,DEN,G,MIN,vs.,9.5,-125,5.77,-3.73,9.5,6.0,u,0.57,1
2021-12-17,Facundo Campazzo,DEN,G,ATL,@,7.5,-105,5.62,-1.89,7.5,7.0,u,0.57,1
2021-12-23,Facundo Campazzo,DEN,G,CHA,vs.,8.5,-135,6.18,-2.32,8.5,12.0,u,0.61,0
2021-12-26,Facundo Campazzo,DEN,G,LAC,@,8.5,-125,5.48,-3.02,8.5,5.0,u,0.57,1
2021-12-28,Facundo Campazzo,DEN,G,GSW,@,10.5,-120,5.29,-5.21,10.5,5.0,u,0.58,1
2022-01-01,Facundo Campazzo,DEN,G,HOU,@,11.5,-127,10.5,-1.0,11.5,22.0,u,0.57,0
2022-01-03,Facundo Campazzo,DEN,G,DAL,@,10.5,-110,5.45,-5.05,10.5,8.0,u,0.57,1
2022-01-05,Facundo Campazzo,DEN,G,UTH,vs.,11.5,-125,7.6,-3.9,11.5,5.0,u,0.56,1
2022-01-09,Facundo Campazzo,DEN,G,OKC,@,7.5,-133,7.2,-0.3,7.5,1.0,u,0.61,1
2022-01-13,Facundo Campazzo,DEN,G,POR,vs.,7.5,-111,5.7,-1.8,7.5,18.0,u,0.54,0
2022-01-15,Facundo Campazzo,DEN,G,LAL,vs.,8.5,100,6.7,-1.8,8.5,9.0,u,0.53,0
2022-01-16,Facundo Campazzo,DEN,G,UTH,vs.,9.5,-130,7.4,-2.1,9.5,2.0,u,0.57,1
2022-01-19,Facundo Campazzo,DEN,G,LAC,vs.,7.5,-115,6.1,-1.4,7.5,0.0,u,0.62,1
2022-01-28,Facundo Campazzo,DEN,G,NOR,@,6.5,-135,5.3,-1.2,6.5,3.0,u,0.46,1
2021-10-23,Frank Jackson,DET,G,CHI,@,12.5,-115,7.31,-5.19,12.5,5.0,u,0.45,1
2021-10-25,Frank Jackson,DET,G,ATL,@,12.5,-115,6.19,-6.31,12.5,4.0,u,0.45,1
2021-10-31,Frank Jackson,DET,G,BKN,@,7.5,-105,6.05,-1.45,7.5,6.0,u,0.49,1
2021-11-02,Frank Jackson,DET,G,MIL,vs.,7.5,-115,6.21,-1.28,7.5,8.0,u,0.55,0
2021-11-04,Frank Jackson,DET,G,PHI,vs.,7.5,-115,6.04,-1.47,7.5,8.0,u,0.53,0
2021-11-10,Frank Jackson,DET,G,HOU,@,6.5,100,5.3,-1.2,6.5,0.0,u,0.45,1
2021-11-12,Frank Jackson,DET,G,CLE,@,7.5,-120,5.94,-1.56,7.5,12.0,u,0.46,0
2021-11-13,Frank Jackson,DET,G,TOR,@,7.5,-120,6.34,-1.16,7.5,14.0,u,0.49,0
2021-11-15,Frank Jackson,DET,G,SAC,vs.,8.5,-120,7.64,-0.86,8.5,8.0,u,0.47,1
2021-11-17,Frank Jackson,DET,G,IND,vs.,7.5,-115,7.4,-0.1,7.5,11.0,u,0.5,0
2021-11-19,Frank Jackson,DET,G,GSW,vs.,8.5,-114,7.29,-1.21,8.5,27.0,u,0.56,0
2021-11-23,Frank Jackson,DET,G,MIA,vs.,11.5,-113,9.82,-1.68,11.5,13.0,u,0.49,0
2021-11-24,Frank Jackson,DET,G,MIL,@,12.5,-105,12.8,0.3,12.5,6.0,o,0.46,0
2021-11-28,Frank Jackson,DET,G,LAL,@,10.5,-128,10.3,-0.2,10.5,17.0,u,0.48,0
2021-11-30,Frank Jackson,DET,G,POR,@,11.5,-120,11.22,-0.28,11.5,10.0,u,0.51,1
2021-12-02,Frank Jackson,DET,G,PHO,@,10.5,-125,10.9,0.4,10.5,7.0,o,0.54,0
2021-12-06,Frank Jackson,DET,G,OKC,vs.,12.5,-125,10.43,-2.07,12.5,4.0,u,0.51,1
2021-12-08,Frank Jackson,DET,G,WAS,vs.,9.5,-115,9.76,0.26,9.5,19.0,o,0.55,1
2021-12-10,Frank Jackson,DET,G,NOR,@,9.5,-125,10.83,1.33,9.5,8.0,o,0.51,0
2021-12-16,Frank Jackson,DET,G,IND,@,12.5,-110,11.7,-0.8,12.5,18.0,u,0.56,0
2021-12-18,Frank Jackson,DET,G,HOU,vs.,13.5,-125,12.37,-1.13,13.5,12.0,u,0.59,1
2021-12-19,Frank Jackson,DET,G,MIA,vs.,12.5,-110,10.73,-1.77,12.5,12.0,u,0.63,1
2021-12-21,Frank Jackson,DET,G,NYK,@,12.5,-115,10.5,-2.0,12.5,3.0,u,0.63,1
2021-12-26,Frank Jackson,DET,G,SAS,@,18.5,-105,16.9,-1.6,18.5,17.0,u,0.57,1
2021-12-29,Frank Jackson,DET,G,NYK,vs.,18.5,-115,11.88,-6.62,18.5,3.0,u,0.58,1
2022-02-06,Frank Jackson,DET,G,MIN,@,11.5,-110,11.8,0.3,11.5,9.0,o,0.56,0
2022-02-10,Frank Jackson,DET,G,MEM,vs.,11.5,-105,6.9,-4.6,11.5,12.0,u,0.56,0
2022-02-11,Frank Jackson,DET,G,CHA,vs.,9.5,-120,12.5,3.0,9.5,0.0,o,0.56,0
2021-11-06,Frank Kaminsky,PHO,F,ATL,vs.,7.5,105,5.96,-1.54,7.5,16.0,u,0.48,0
2021-11-08,Frank Kaminsky,PHO,F,SAC,@,10.5,105,10.9,0.4,10.5,10.0,o,0.44,0
2021-11-10,Frank Kaminsky,PHO,F,POR,vs.,10.5,-135,6.31,-4.19,10.5,31.0,u,0.45,0
2021-11-12,Frank Kaminsky,PHO,F,MEM,@,12.5,-139,12.4,-0.1,12.5,8.0,u,0.46,1
2021-11-14,Frank Kaminsky,PHO,F,HOU,@,11.5,-105,11.7,0.2,11.5,6.0,o,0.47,0
2021-11-10,Frank Ntilikina,DAL,G,CHI,@,5.5,-120,4.9,-0.6,5.5,4.0,u,0.45,1
2021-11-12,Frank Ntilikina,DAL,G,SAS,@,4.5,-145,5.19,0.69,4.5,6.0,o,0.46,1
2021-11-17,Frank Ntilikina,DAL,G,PHO,@,8.5,-120,6.0,-2.5,8.5,13.0,u,0.5,0
2021-11-19,Frank Ntilikina,DAL,G,PHO,@,7.5,110,5.57,-1.93,7.5,4.0,u,0.56,1
2021-11-21,Frank Ntilikina,DAL,G,LAC,@,7.5,-130,3.5,-4.0,7.5,3.0,u,0.55,1
2021-12-12,Frank Ntilikina,DAL,G,OKC,@,6.5,-140,4.64,-1.86,6.5,2.0,u,0.48,1
2021-12-23,Frank Ntilikina,DAL,G,MIL,vs.,11.5,-130,9.8,-1.7,11.5,14.0,u,0.61,0
2021-12-25,Frank Ntilikina,DAL,G,UTH,@,13.5,-127,10.8,-2.7,13.5,17.0,u,0.6,0
2021-12-29,Frank Ntilikina,DAL,G,SAC,@,11.5,-110,11.0,-0.5,11.5,9.0,u,0.58,1
2021-10-24,Franz Wagner,ORL,G,NYK,@,10.5,-125,0.01,-10.49,10.5,10.0,u,0.43,1
2021-10-25,Franz Wagner,ORL,G,MIA,@,9.5,-110,0.02,-9.48,9.5,15.0,u,0.45,0
2021-10-29,Franz Wagner,ORL,G,TOR,@,10.5,-130,14.13,3.63,10.5,10.0,o,0.45,0
2021-10-30,Franz Wagner,ORL,G,DET,@,10.5,-105,12.86,2.36,10.5,19.0,o,0.45,1
2021-11-01,Franz Wagner,ORL,G,MIN,@,11.5,-110,15.44,3.94,11.5,28.0,o,0.52,1
2021-11-03,Franz Wagner,ORL,G,BOS,vs.,11.5,-125,14.8,3.3,11.5,9.0,o,0.55,0
2021-11-05,Franz Wagner,ORL,G,SAS,vs.,12.5,-120,16.41,3.91,12.5,7.0,o,0.49,0
2021-11-07,Franz Wagner,ORL,G,UTH,vs.,11.5,-115,13.3,1.8,11.5,10.0,o,0.46,0
2021-11-10,Franz Wagner,ORL,G,BKN,vs.,11.5,-113,13.74,2.24,11.5,10.0,o,0.45,0
2021-11-13,Franz Wagner,ORL,G,WAS,vs.,11.5,-107,14.41,2.91,11.5,8.0,o,0.49,0
2021-11-15,Franz Wagner,ORL,G,ATL,@,12.5,-128,11.81,-0.69,12.5,19.0,u,0.47,0
2021-11-17,Franz Wagner,ORL,G,NYK,@,11.5,-115,13.3,1.8,11.5,16.0,o,0.5,1
2021-11-19,Franz Wagner,ORL,G,BKN,@,12.5,-125,14.04,1.54,12.5,17.0,o,0.56,1
2021-11-20,Franz Wagner,ORL,G,MIL,@,13.5,-120,12.02,-1.48,13.5,3.0,u,0.56,1
2021-11-22,Franz Wagner,ORL,G,MIL,@,11.5,-127,11.84,0.34,11.5,0.0,o,0.53,0
2021-11-24,Franz Wagner,ORL,G,CHA,vs.,11.5,-157,13.7,2.2,11.5,16.0,o,0.46,1
2021-11-26,Franz Wagner,ORL,G,CHI,vs.,12.5,-111,12.44,-0.06,12.5,15.0,u,0.4,0
2021-11-27,Franz Wagner,ORL,G,CLE,@,12.5,-111,9.93,-2.57,12.5,12.0,u,0.42,1
2021-11-29,Franz Wagner,ORL,G,PHI,@,12.5,-115,10.79,-1.71,12.5,27.0,u,0.49,0
2021-12-01,Franz Wagner,ORL,G,DEN,vs.,13.5,-120,13.38,-0.12,13.5,15.0,u,0.49,0
2021-12-03,Franz Wagner,ORL,G,HOU,@,14.5,-110,16.1,1.6,14.5,17.0,o,0.55,1
2021-12-06,Franz Wagner,ORL,G,GSW,@,14.5,-128,13.3,-1.2,14.5,15.0,u,0.51,0
2021-12-08,Franz Wagner,ORL,G,SAC,@,14.5,-108,14.2,-0.3,14.5,19.0,u,0.55,0
2021-12-11,Franz Wagner,ORL,G,LAC,@,14.5,-109,14.46,-0.04,14.5,20.0,u,0.51,0
2021-12-12,Franz Wagner,ORL,G,LAL,@,14.5,-122,15.13,0.64,14.5,20.0,o,0.48,1
2021-12-15,Franz Wagner,ORL,G,ATL,vs.,15.5,-113,15.46,-0.04,15.5,10.0,u,0.57,1
2021-12-17,Franz Wagner,ORL,G,MIA,vs.,16.5,-113,14.41,-2.09,16.5,27.0,u,0.57,0
2021-12-18,Franz Wagner,ORL,G,BKN,@,19.5,-105,16.2,-3.3,19.5,14.0,u,0.59,1
2021-12-22,Franz Wagner,ORL,G,ATL,@,18.5,-112,16.6,-1.9,18.5,25.0,u,0.6,0
2021-12-23,Franz Wagner,ORL,G,NOR,vs.,17.5,-125,15.5,-2.0,17.5,20.0,u,0.61,0
2021-12-26,Franz Wagner,ORL,G,MIA,@,19.5,-105,12.93,-6.57,19.5,13.0,u,0.57,1
2021-12-28,Franz Wagner,ORL,G,MIL,vs.,17.5,-110,15.7,-1.8,17.5,38.0,u,0.58,0
2021-12-30,Franz Wagner,ORL,G,MIL,vs.,19.5,-113,18.5,-1.0,19.5,20.0,u,0.57,0
2022-01-02,Franz Wagner,ORL,G,BOS,@,18.5,-103,15.1,-3.4,18.5,14.0,u,0.56,1
2022-01-03,Franz Wagner,ORL,G,CHI,@,18.5,-110,13.46,-5.04,18.5,22.0,u,0.57,0
2022-01-05,Franz Wagner,ORL,G,PHI,vs.,17.5,-149,14.5,-3.0,17.5,15.0,u,0.56,1
2022-01-08,Franz Wagner,ORL,G,DET,@,17.5,-115,16.1,-1.4,17.5,9.0,u,0.62,1
2022-01-09,Franz Wagner,ORL,G,WAS,vs.,16.5,-111,13.7,-2.8,16.5,16.0,u,0.61,1
2022-01-12,Franz Wagner,ORL,G,WAS,@,16.5,-113,14.2,-2.3,16.5,14.0,u,0.55,1
2022-01-14,Franz Wagner,ORL,G,CHA,@,16.5,-105,14.65,-1.85,16.5,19.0,u,0.53,0
2022-01-15,Franz Wagner,ORL,G,DAL,@,15.5,-107,13.7,-1.8,15.5,6.0,u,0.53,1
2022-01-17,Franz Wagner,ORL,G,POR,vs.,16.5,-105,17.47,0.97,16.5,14.0,o,0.58,0
2022-01-19,Franz Wagner,ORL,G,PHI,@,14.5,-115,15.3,0.8,14.5,9.0,o,0.62,0
2022-01-21,Franz Wagner,ORL,G,LAL,vs.,16.5,105,17.6,1.1,16.5,15.0,o,0.59,0
2022-01-23,Franz Wagner,ORL,G,CHI,vs.,17.5,-111,15.3,-2.2,17.5,18.0,u,0.55,0
2022-01-26,Franz Wagner,ORL,G,LAC,vs.,16.5,-115,16.3,-0.2,16.5,21.0,u,0.43,0
2022-01-28,Franz Wagner,ORL,G,DET,vs.,16.5,-109,17.7,1.2,16.5,24.0,o,0.46,1
2022-01-30,Franz Wagner,ORL,G,DAL,vs.,15.5,-105,15.4,-0.1,15.5,18.0,u,0.44,0
2022-02-01,Franz Wagner,ORL,G,CHI,@,15.5,-125,16.5,1.0,15.5,22.0,o,0.5,1
2022-02-02,Franz Wagner,ORL,G,IND,@,16.5,-113,16.0,-0.5,16.5,17.0,u,0.55,0
2022-02-05,Franz Wagner,ORL,G,MEM,vs.,16.5,-115,15.3,-1.2,16.5,15.0,u,0.52,1
2022-02-06,Franz Wagner,ORL,G,BOS,vs.,15.5,-113,15.0,-0.5,15.5,8.0,u,0.56,1
2022-02-08,Franz Wagner,ORL,G,POR,@,16.5,-105,16.1,-0.4,16.5,13.0,u,0.57,1
2022-02-11,Franz Wagner,ORL,G,UTH,@,15.5,-115,14.8,-0.7,15.5,9.0,u,0.56,1
2022-02-12,Franz Wagner,ORL,G,PHO,@,13.5,-109,12.41,-1.09,13.5,12.0,u,0.54,1
2022-02-14,Franz Wagner,ORL,G,DEN,@,14.5,100,15.2,0.7,14.5,26.0,o,0.49,1
2022-02-16,Franz Wagner,ORL,G,ATL,vs.,15.5,-115,15.9,0.4,15.5,12.0,o,0.44,0
2022-02-25,Franz Wagner,ORL,G,HOU,vs.,16.5,-113,16.6,0.1,16.5,13.0,o,0.33,0
2022-02-28,Franz Wagner,ORL,G,IND,vs.,15.5,-115,15.0,-0.5,15.5,15.0,u,0.53,1
2022-03-02,Franz Wagner,ORL,G,IND,vs.,15.5,-115,14.6,-0.9,15.5,28.0,u,0.54,0
2022-03-04,Franz Wagner,ORL,G,TOR,@,15.5,-113,15.8,0.3,15.5,11.0,o,0.53,0
2022-03-05,Franz Wagner,ORL,G,MEM,@,15.5,-121,16.8,1.3,15.5,15.0,o,0.5,0
2022-03-08,Franz Wagner,ORL,G,PHO,vs.,15.5,-125,14.3,-1.2,15.5,6.0,u,0.46,1
2022-03-11,Franz Wagner,ORL,G,MIN,vs.,14.5,-115,15.2,0.7,14.5,8.0,o,0.5,0
2022-03-13,Franz Wagner,ORL,G,PHI,vs.,13.5,-110,13.0,-0.5,13.5,6.0,u,0.48,1
2022-03-15,Franz Wagner,ORL,G,BKN,vs.,14.5,-113,14.2,-0.3,14.5,16.0,u,0.46,0
2022-03-17,Franz Wagner,ORL,G,DET,vs.,14.5,-145,15.8,1.3,14.5,26.0,o,0.49,1
2022-03-20,Franz Wagner,ORL,G,OKC,vs.,14.5,-125,15.7,1.2,14.5,11.0,o,0.49,0
2022-03-22,Franz Wagner,ORL,G,GSW,vs.,14.5,-105,14.3,-0.2,14.5,18.0,u,0.49,0
2022-03-23,Franz Wagner,ORL,G,OKC,@,16.5,-125,16.2,-0.3,16.5,15.0,u,0.46,1
2022-03-26,Franz Wagner,ORL,G,SAC,vs.,15.5,-110,17.7,2.2,15.5,19.0,o,0.44,1
2022-03-28,Franz Wagner,ORL,G,CLE,@,14.5,105,15.6,1.1,14.5,10.0,o,0.46,0
2022-03-30,Franz Wagner,ORL,G,WAS,@,14.5,-115,14.7,0.2,14.5,28.0,o,0.46,1
2021-10-20,Fred VanVleet,TOR,G,WAS,vs.,20.5,-105,22.2,1.7,20.5,12.0,o,0.33,0
2021-10-22,Fred VanVleet,TOR,G,BOS,@,17.5,-120,19.19,1.69,17.5,11.0,o,0.47,0
2021-10-25,Fred VanVleet,TOR,G,CHI,vs.,17.5,-120,20.47,2.97,17.5,15.0,o,0.45,0
2021-10-27,Fred VanVleet,TOR,G,IND,vs.,18.5,-110,21.2,2.7,18.5,26.0,o,0.45,1
2021-10-29,Fred VanVleet,TOR,G,ORL,vs.,18.5,-104,19.99,1.49,18.5,19.0,o,0.45,1
2021-10-30,Fred VanVleet,TOR,G,IND,@,18.5,-115,20.97,2.47,18.5,16.0,o,0.45,0
2021-11-01,Fred VanVleet,TOR,G,NYK,@,17.5,-121,18.34,0.84,17.5,17.0,o,0.52,0
